Country,ReportID,Year,NumAuth,Agency,ReportSeries,Region,CountofRegions,URL,Title,FirstAuthor,AllAuthors,Citation,coll
Canada,Canadian technical report of fisheries and aquatic sciences 1257,1984,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Historical review of Hamilton Harbour fisheries,"Holmes, J.A.","Holmes, J.A.; Whillans, T.H.","Holmes, J.A.; Whillans, T.H./Historical review of Hamilton Harbour fisheries/Canadian technical report of fisheries and aquatic sciences",117 p
Canada,Canadian technical report of fisheries and aquatic sciences 1274,1984,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Viable hatch from eggs of Pacific herring (Clupea harengus pallasi) deposited at different intensities on a variety of substrates,"Hourston, A.S.","Hourston, A.S.; Rosenthal, H.; von Westernhagen, H.","Hourston, A.S.; Rosenthal, H.; von Westernhagen, H./Viable hatch from eggs of Pacific herring (Clupea harengus pallasi) deposited at different intensities on a variety of substrates/Canadian technical report of fisheries and aquatic sciences",19 p
Canada,Canadian data report of fisheries and aquatic sciences 494,1984,4,DFO,Canadian data report of fisheries and aquatic sciences,,,,Sea ice biota and under-ice plankton from southeastern Hudson Bay in 1983,"Hsiao, S.I.","Hsiao, S.I.; Pinkewycz, N.; Mohammed, A.A.; Grainger, E.H.","Hsiao, S.I.; Pinkewycz, N.; Mohammed, A.A.; Grainger, E.H./Sea ice biota and under-ice plankton from southeastern Hudson Bay in 1983/Canadian data report of fisheries and aquatic sciences",49 p
Canada,Canadian data report of fisheries and aquatic sciences 482,1984,2,DFO,Canadian data report of fisheries and aquatic sciences,,,,Surface phytoplankton from 1982 cruises in Frobisher Bay,"Hsiao, S.I.","Hsiao, S.I.; Pinkewycz, N.","Hsiao, S.I.; Pinkewycz, N./Surface phytoplankton from 1982 cruises in Frobisher Bay/Canadian data report of fisheries and aquatic sciences",46 p
Canada,Canadian industry report of fisheries and aquatic sciences 153,1984,2,DFO,Canadian industry report of fisheries and aquatic sciences,,,,Description of the southwest Nova Scotia groundfish fishery : 1962-1983,"Hurley, G.","Hurley, G.; O'Boyle, R.N.","Hurley, G.; O'Boyle, R.N./Description of the southwest Nova Scotia groundfish fishery : 1962-1983/Canadian industry report of fisheries and aquatic sciences","v, 130 p."
Canada,Canadian manuscript report of fisheries and aquatic sciences 1796,1984,5,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Lake Enrichment Program : juvenile sockeye unit survey guidelines,"Hyatt, K.D.","Hyatt, K.D.; Rutherford, D.; Gjernes, T.; Rankin, P.: Cone, T.","Hyatt, K.D.; Rutherford, D.; Gjernes, T.; Rankin, P.: Cone, T./Lake Enrichment Program : juvenile sockeye unit survey guidelines/Canadian manuscript report of fisheries and aquatic sciences",84 p
Canada,Canadian data report of fisheries and aquatic sciences 423,1984,4,DFO,Canadian data report of fisheries and aquatic sciences,,,,Phytoplankton productivity in Lancaster Sound and approaches during the summer of 1979,"Irwin, B.","Irwin, B.; Dickie, P.; Lindley, P.; Platt, T.","Irwin, B.; Dickie, P.; Lindley, P.; Platt, T./Phytoplankton productivity in Lancaster Sound and approaches during the summer of 1979/Canadian data report of fisheries and aquatic sciences",103 p
Canada,Canadian manuscript report of fisheries and aquatic sciences 1787,1984,1,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,The visitors sportfishing survey - 1982,"James, M.D.","James, M.D.","James, M.D./The visitors sportfishing survey - 1982/Canadian manuscript report of fisheries and aquatic sciences",30 p
Canada,Canadian manuscript report of fisheries and aquatic sciences 1786,1984,1,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Historic and present native participation in Pacific Coast commercial fisheries,"James, M.D.","James, M.D.","James, M.D./Historic and present native participation in Pacific Coast commercial fisheries/Canadian manuscript report of fisheries and aquatic sciences",43 p
Canada,Canadian manuscript report of fisheries and aquatic sciences 1774,1984,1,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"1982 shellfish management advice, Pacific Region","Jamieson, G.S","Jamieson, G.S","Jamieson, G.S/1982 shellfish management advice, Pacific Region/Canadian manuscript report of fisheries and aquatic sciences",71 p.
Canada,Canadian technical report of fisheries and aquatic sciences 1294,1984,5,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Chronic effects of low pH on some physiological aspects of smoltification in Atlantic salmon (Salmo salar),"Johnston, C.E.","Johnston, C.E.; Saunders, R.L.; Henderson, E.B.; Harmon P, R.: Davidson, K.","Johnston, C.E.; Saunders, R.L.; Henderson, E.B.; Harmon P, R.: Davidson, K./Chronic effects of low pH on some physiological aspects of smoltification in Atlantic salmon (Salmo salar)/Canadian technical report of fisheries and aquatic sciences",0.791666667
Canada,Canadian technical report of hydrography and ocean sciences 38,1984,2,DFO,Canadian technical report of hydrography and ocean sciences,,,,"Proceedings of a multidisciplinary symposium on Saanich Inlet, 2nd February, 1983","Juniper, S.K.","Juniper, S.K.; Brinkhurst, R.O.","Juniper, S.K.; Brinkhurst, R.O./Proceedings of a multidisciplinary symposium on Saanich Inlet, 2nd February, 1983/Canadian technical report of hydrography and ocean sciences","vi, 104 p."
Canada,Canadian technical report of fisheries and aquatic sciences 1303,1984,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Results of three investigations of the parasite fauna of several marine fishes of British Columbia,"Kabata, Z.","Kabata, Z.; Whitaker, D.J.","Kabata, Z.; Whitaker, D.J./Results of three investigations of the parasite fauna of several marine fishes of British Columbia/Canadian technical report of fisheries and aquatic sciences",19 p
Canada,Canadian manuscript report of fisheries and aquatic sciences 1765,1984,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"A review of the 1983 commercial salmon net fisheries in northern B.C. (Areas 3, 4 and 5) : catch, escapement and management strategies","Kadowaki, R.","Kadowaki, R.; Jantz, L.; Sprout, P.E.","Kadowaki, R.; Jantz, L.; Sprout, P.E./A review of the 1983 commercial salmon net fisheries in northern B.C. (Areas 3, 4 and 5) : catch, escapement and management strategies/Canadian manuscript report of fisheries and aquatic sciences",47 p
Canada,Canadian data report of fisheries and aquatic sciences 476,1984,2,DFO,Canadian data report of fisheries and aquatic sciences,,,,Meiofauna sled samples from Campbell River estuary and Discovery Passage 1982,"Kask, B.A.","Kask, B.A.; Brown, T.J.","Kask, B.A.; Brown, T.J./Meiofauna sled samples from Campbell River estuary and Discovery Passage 1982/Canadian data report of fisheries and aquatic sciences",157 p
Canada,Canadian technical report of fisheries and aquatic sciences 1284,1984,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Effects of wood waste on the recruitment potential of marine benthic communities,"Kathman, R.D.","Kathman, R.D.; Cross, S.F.; Waldichuk, M.","Kathman, R.D.; Cross, S.F.; Waldichuk, M./Effects of wood waste on the recruitment potential of marine benthic communities/Canadian technical report of fisheries and aquatic sciences",50 p
Canada,Canadian technical report of hydrography and ocean sciences 37,1984,4,DFO,Canadian technical report of hydrography and ocean sciences,,,,"Benthic studies in Alice Arm, B.C., following cessation of mine tailings disposal","Kathman, R.D.","Kathman, R.D.; Brinkhurst, R.O.; Woods, R.E.; Cross, S.F.","Kathman, R.D.; Brinkhurst, R.O.; Woods, R.E.; Cross, S.F./Benthic studies in Alice Arm, B.C., following cessation of mine tailings disposal/Canadian technical report of hydrography and ocean sciences",57 p
Canada,Canadian manuscript report of fisheries and aquatic sciences 1772,1984,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,An attempt at assessing abundance and distribution of pink salmon (Oncorhynchus gorbuscha) prior to their entry of spawning streams,"Kelso, J.R.M.","Kelso, J.R.M.; Collins, R.H.","Kelso, J.R.M.; Collins, R.H./An attempt at assessing abundance and distribution of pink salmon (Oncorhynchus gorbuscha) prior to their entry of spawning streams/Canadian manuscript report of fisheries and aquatic sciences",16 p
Canada,Canadian manuscript report of fisheries and aquatic sciences 1778,1984,1,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"The abundance of ringed seals in the Beaufort Sea and Amundsen Gulf, 1983","Kingsley, M.C.","Kingsley, M.C.","Kingsley, M.C./The abundance of ringed seals in the Beaufort Sea and Amundsen Gulf, 1983/Canadian manuscript report of fisheries and aquatic sciences",0.833333333
Canada,Canadian technical report of fisheries and aquatic sciences 1268,1984,2,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"A bibliography on chemoreception in fishes, 1807-1983","Klaprat, D.A.","Klaprat, D.A.; Hara, T.J.","Klaprat, D.A.; Hara, T.J./A bibliography on chemoreception in fishes, 1807-1983/Canadian technical report of fisheries and aquatic sciences","[1], iv, 47 p."
Canada,Canadian data report of fisheries and aquatic sciences 457,1984,6,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Data record on coded wire tags recovered from juvenile chinook at Campbell River estuary and Discovery Passage, 1983","Kotyk, M.S.","Kotyk, M.S.; Chang, B.D.; Brown, T.J.; Levings, C.D.: McAllister, C.D.; Macdonald, J.S.","Kotyk, M.S.; Chang, B.D.; Brown, T.J.; Levings, C.D.: McAllister, C.D.; Macdonald, J.S./Data record on coded wire tags recovered from juvenile chinook at Campbell River estuary and Discovery Passage, 1983/Canadian data report of fisheries and aquatic sciences",27 p
Canada,Canadian technical report of fisheries and aquatic sciences 1329,1984,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Roe herring impoundment research - report on the 1983/1984 studies,"Kreiberg, H.","Kreiberg, H.; Brett, J.R.; Solmie, A.","Kreiberg, H.; Brett, J.R.; Solmie, A./Roe herring impoundment research - report on the 1983/1984 studies/Canadian technical report of fisheries and aquatic sciences",31 p
Canada,Canadian technical report of fisheries and aquatic sciences 1261,1984,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Roe herring impoundment research - report on the 1982/1983 studies,"Kreiberg, H.","Kreiberg, H.; Brett, J.R.; Solmie, A.","Kreiberg, H.; Brett, J.R.; Solmie, A./Roe herring impoundment research - report on the 1982/1983 studies/Canadian technical report of fisheries and aquatic sciences","v, 31 p."
Canada,Canadian technical report of fisheries and aquatic sciences 1234,1984,1,DFO,Canadian technical report of fisheries and aquatic sciences,,,,British Columbia marine faunistic survey report : holothurians from the northeast Pacific,"Lambert, P.","Lambert, P.","Lambert, P./British Columbia marine faunistic survey report : holothurians from the northeast Pacific/Canadian technical report of fisheries and aquatic sciences","iii, 30 p."
Canada,Canadian data report of hydrography and ocean sciences 20,1984,1,DFO,Canadian data report of hydrography and ocean sciences,,,,Mesures oceanographiques dans le panache de la Grande Riviere de la Baleine hiver 1983,"Larouche, P.","Larouche, P.","Larouche, P./Mesures oceanographiques dans le panache de la Grande Riviere de la Baleine hiver 1983/Canadian data report of hydrography and ocean sciences",706 p
Canada,Canadian data report of hydrography and ocean sciences 19,1984,1,DFO,Canadian data report of hydrography and ocean sciences,,,,"Mesures oceanographiques dans le panache de la Grande Riviere de la Baleine, hiver 1982","Larouche, P.","Larouche, P.","Larouche, P./Mesures oceanographiques dans le panache de la Grande Riviere de la Baleine, hiver 1982/Canadian data report of hydrography and ocean sciences",254 p
Canada,Canadian technical report of fisheries and aquatic sciences 1220,1984,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,A survey of the coastal fishes of the southeastern Beaufort Sea,"Lawrence, M.J.","Lawrence, M.J.; Lacho, G.; Davies, S.","Lawrence, M.J.; Lacho, G.; Davies, S./A survey of the coastal fishes of the southeastern Beaufort Sea/Canadian technical report of fisheries and aquatic sciences",178 p
Canada,Canadian data report of fisheries and aquatic sciences 472,1984,3,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Species composition and seasonal abundance of zooplankton in lake 114, Experimental Lakes Area, Northwestern Ontario : before and during acidification 1970-1971, 1978-1983","Lawrence, S.G.","Lawrence, S.G.; MacIver, M.; Delbaere, I.L.","Lawrence, S.G.; MacIver, M.; Delbaere, I.L./Species composition and seasonal abundance of zooplankton in lake 114, Experimental Lakes Area, Northwestern Ontario : before and during acidification 1970-1971, 1978-1983/Canadian data report of fisheries and aquatic sciences",49 p
Canada,Canadian technical report of fisheries and aquatic sciences 1312,1984,1,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Catch and effort statistics of the Canadian groundfish fishery on the Pacific coast in 1983,"Leaman, J.E.","Leaman, J.E.","Leaman, J.E./Catch and effort statistics of the Canadian groundfish fishery on the Pacific coast in 1983/Canadian technical report of fisheries and aquatic sciences",87 p
