Country,Comment,URL,Year,NumAuth,Agency,ReportSeries,Branch,Title,FirstAuthor,AllAuthors,Citation
USA,,,2008,2,ADFG,Fishery Management Report,Commercial,,,,"Pritchett, M. and Z. Hoyt. 2008. Report to the Board of Fisheries, Miscellaneous Dive Fisheries. Alaska Department of Fish and Game, Fishery Management Report No. 08-63, Anchorage."
USA,,,2008,2,ADFG,Fishery Management Report,Commercial,,,,"Pritchett, M. and K. Hebert. 2008. 2009 Report to the Alaska Board of Fisheries: Southeast Alaska-Yakutat herring fisheries. Alaska Department of Fish and Game, Fishery Management Report No.08-65, Anchorage."
USA,,,2008,3,ADFG,Fishery Management Report,Commercial,,,,"Poetter, A. D., J. V. Jackson, and E. A. Russ. 2008. South Alaska Peninsula annual salmon management report, 2007. Alaska Department of Fish and Game, Fishery Management Report No. 08-15, Anchorage."
USA,,,2008,1,ADFG,Fishery Management Report,Commercial,,,,"Poetter, A. D. 2008. South Unimak and Shumagin Islands June fisheries salmon management plan, 2008. Alaska Department of Fish and Game, Fishery Management Report No. 08-10, Anchorage."
USA,,,2008,3,ADFG,Fishery Management Report,Commercial,,,,"Murphy, R. L., P. Tschersich and E. A. Russ. 2008. North Alaska Peninsula commercial salmon annual management report, 2007. Alaska Department of Fish and Game, Fishery Management Report No. 08-23, Anchorage."
USA,,,2008,2,ADFG,Fishery Management Report,Commercial,,,,"Murphy, R. L., and P. Tschersich. 2008. North Alaska Peninsula salmon management plan, 2008. Alaska Department of Fish and Game, Fishery Management Report 08-19, Anchorage."
USA,,,2008,1,ADFG,Fishery Management Report,Commercial,,,,"Milani, K. 2008. Annual management report for the Bering Sea-Aleutian Islands Area State-Waters groundfish fisheries and groundfish harvest from parallel seasons in 2007. Alaska Department of Fish and Game, Fishery Management Report No. 08-43, Anchorage."
USA,,,2008,2,ADFG,Fishery Management Report,Commercial,,,,"Mattes, L. A. and M. A. Stichert. 2008. Annual management report for the groundfish fisheries in the Kodiak, Chignik, and South Alaska Peninsula Management Areas, 2007. Alaska Department of Fish and Game, Fishery Management Report No. 08-48, Anchorage."
USA,,,2008,2,ADFG,Fishery Management Report,Commercial,,,,"Lynch, B., and P. Skannes. 2008. Annual management report for the 2007 Southeast Alaska/Yakutat salmon troll fisheries. Alaska Department of Fish and Game, Fishery Management Report No. 08-05, Anchorage. "
USA,,,2008,2,ADFG,Fishery Management Report,Commercial,,,,"Lynch, B., and P. Skannes. 2008. Annual management report for the 2008 Southeast Alaska/Yakutat salmon troll. Alaska Department of Fish and Game, Fishery Management Report No. 08-69, Anchorage."
USA,,,2008,5,ADFG,Fishery Management Report,Commercial,,,,"Lewis, B., J. Botz, R. Brenner, G. Hollowell, and S. Moffitt. 2008. 2007 Prince William Sound area finfish management report. Alaska Department of Fish and Game, Fishery Management Report No. 08-53, Anchorage."
USA,,,2008,1,ADFG,Fishery Management Report,Commercial,,,,"Jackson, J. V. 2008. Alaska Peninsula-Aleutian Islands Management Area herring sac roe and food and bait fisheries annual management report, 2006. Alaska Department of Fish and Game, Fishery Management Report No. 08-60, Anchorage."
USA,,,2008,1,ADFG,Fishery Management Report,Commercial,,,,"Jackson, J. V. 2008. Alaska Peninsula-Aleutian Islands Management Area herring food and bait fishery management plan, 2008. Alaska Department of Fish and Game, Fishery Management Report No. 08-61, Anchorage."
USA,,,2008,1,ADFG,Fishery Management Report,Commercial,,,,"Jackson, J. V. 2008. Alaska Peninsula - Aleutian Islands Management Area herring sac roe fishery management plan, 2008. Alaska Department of Fish and Game, Fishery Management Report No. 08-20, Anchorage."
USA,,,2008,1,ADFG,Fishery Management Report,Commercial,,,,"Jackson, J .V. 2008. Southeastern District Mainland (Alaska Peninsula Area) salmon management plan, 2008. Alaska Department of Fish and Game, Fishery Management Report No. 08-21, Anchorage."
USA,,,2008,2,ADFG,Fishery Management Report,Commercial,,,,"Jackson, D. R., and K. Spalinger. 2008. Effectiveness of a finfish-excluder device in a shrimp fishing trawl in Shelikof Strait, 2007. Alaska Department of Fish and Game, Fishery Management Report No. 08-17, Anchorage."
USA,,,2008,1,ADFG,Fishery Management Report,Commercial,,,,"Jackson, D. R. 2008. Trawl survey of shrimp and forage fish in the Kodiak and South Peninsula Districts, 2007. Alaska Department of Fish and Game, Fishery Management Report No. 08-14, Anchorage."
USA,,,2008,9,ADFG,Fishery Management Report,Commercial,,,,"Hebert, K., W. Davidson, J. Stratman, K. Bush, G. Bishop, C. Siddon, J. Bednarski, A. Messmer, and K. Wood. 2008. 2009 Report to the Alaska Board of Fisheries on Region 1 shrimp, crab and scallop fisheries. Alaska Department of Fish and Game, Fishery Management Report No. 08-62, Anchorage."
USA,,,2008,9,ADFG,Fishery Management Report,Commercial,,,,"Hayes, S. J., F. J. Bue, B. M. Borba, K. R. Boeck, H. C. Carroll, L. Boeck, E. J. Newland, K. J. Clark, and W. H. Busher. 2008. Annual management report Yukon and Northern areas 2002-2004. Alaska Department of Fish and Game, Fishery Management Report No. 08-36, Anchorage. "
USA,,,2008,2,ADFG,Fishery Management Report,Commercial,,,,"Hammarstrom, L. F. and E.G. Ford. 2008. 2007 Lower Cook Inlet Annual Finfish Management Report. Alaska Department of Fish and Game, Fishery Management Report No. 08-12, Anchorage."
USA,,,2008,1,ADFG,Fishery Management Report,Commercial,,,,"Foster, M. B. 2008. Kodiak management area salmon escapement and catch sampling results, 2007. Alaska Department of Fish and Game, Fishery Management Report No. 08-37, Anchorage."
USA,,,2008,1,ADFG,Fishery Management Report,Commercial,,,,"Finkle, H. 2008. A review of historical Bear Lake (Alaska Peninsula) limnology and sockeye salmon smolt data, 1992-2007. Alaska Department of Fish and Game, Fishery Management Report No. 08-59, Anchorage."
USA,,,2008,2,ADFG,Fishery Management Report,Commercial,,,,"Duesterloh, S., and G. Byrne. 2008. Pillar Creek hatchery annual management plan, 2008. Alaska Department of Fish and Game, Fishery Management Report No. 08-40, Anchorage."
USA,,,2008,2,ADFG,Fishery Management Report,Commercial,,,,"Duesterloh, S., and A. W. Aro. 2008. Kitoi Bay hatchery annual management plan, 2008. Alaska Department of Fish and Game, Fishery Management Report No. 08-38, Anchorage."
USA,,,2008,1,ADFG,Fishery Management Report,Commercial,,,,"Duesterloh, S. 2008. The 2007 Spiridon Lake sockeye salmon stocking project and related monitoring parameters. Alaska Department of Fish and Game, Fishery Management Report No. 08-16, Anchorage."
USA,,,2008,2,ADFG,Fishery Management Report,Commercial,,,,"Dinnocenzo, J., and I. O. Caldentey. 2008. Kodiak management area commercial salmon annual management report, 2007. Alaska Department of Fish and Game, Fishery Management Report No. 08-45, Anchorage."
USA,,,2008,8,ADFG,Fishery Management Report,Commercial,,,,"Davidson, W., R. Bachman, W. Bergmann, D. Gordon, S. Heinl, K. Jensen, K. Monagle, S. Walker. 2008. Annual management report of the 2008 Southeast Alaska commercial purse seine and drift gillnet fisheries. Alaska Department of Fish and Game, Fishery Management Report No 08-70, Anchorage."
USA,,,2008,8,ADFG,Fishery Management Report,Commercial,,,,"Davidson, W., R. Bachman, W. Bergmann, D. Gordon, S. Heinl, K. Jensen, K. Monagle, S. Walker. 2008. Annual management report of the 2006 Southeast Alaska commercial purse seine and drift gillnet fisheries. Alaska Department of Fish and Game, Fishery Management Report No. 08-04, Anchorage."
USA,,,2008,8,ADFG,Fishery Management Report,Commercial,,,,"Davidson, W., R. Bachman, W. Bergmann, D. Gordon, S. Heinl, K. Jensen, , K. Monagle, S. Walker. 2008. Annual management report of the 2007 Southeast Alaska commercial purse seine and drift gillnet fisheries. Alaska Department of Fish and Game, Fishery Management Report No. 08-51, Anchorage. "
USA,,,2008,10,ADFG,Fishery Management Report,Commercial,,,,"Davidson, B., S. Walker, B. Meredith, J. Breese, T. Thynes, S. Forbes, D. Harris, E. Coonradt, Z. Hoyt and M. Pritchett. 2008. Annual Management Report of the 2004/2005, the 2005/2006, and the 2006/2007 Southeast Alaska Commercial Fisheries for geoduck clams, red sea cucumbers and red sea urchins. Alaska Department of Fish and Game, Fishery Management Report No. 08-26, Anchorage."
USA,,,2008,6,ADFG,Fishery Management Report,Commercial,,,,"Brylinsky, Cleo, K., K. Carroll, M. Vaughn, J. Stahl, A. Sayer, D Holum. 2008. 2009 Report to the Alaska Board of Fisheries, Groundfish Fisheries Region 1: Southeast Alaska-Yakutat. Alaska Department of Fish and Game, Fishery Management Report No. 08-64, Anchorage."
USA,,,2008,8,ADFG,Fishery Management Report,Commercial,,,,"Bowers, F. R., M. Schwenzfeier, S. Coleman, B. J. Failor-Rounds, K. Milani, K. Herring, M. Salmon, and M. Albert. 2008. Annual management report for the commercial and subsistence shellfish fisheries of the Aleutian Islands, Bering Sea and the Westward Region’s Shellfish Observer Program, 2006. Alaska Department of Fish and Game, Fishery Management Report No. 08-02, Anchorage."
USA,,,2008,9,ADFG,Fishery Management Report,Commercial,,,,"Bowers, F. R., M. Schwenzfeier, K. Milani, K. Herring, M. Salmon, E. Russ, J. Shaishnikoff, R. Burt, and H. Barnhart. 2008. Annual management report for the commercial and subsistence shellfish fisheries of the Aleutian Islands, Bering Sea and the Westward Region’s Shellfish Observer Program, 2007/08. Alaska Department of Fish and Game, Fishery Management Report No. 08-73, Anchorage."
USA,,,2008,5,ADFG,Fishery Management Report,Commercial,,,,"Botz, J., R. Brenner, G. Hollowell, B. Lewis, and S. Moffitt. 2008. 2006 Prince William Sound Area finfish management report. Alaska Department of Fish and Game, Fishery Management Report No. 08-30, Anchorage."
USA,,,2008,4,ADFG,Fishery Management Report,Commercial,,,,"Berceli, R. S., C. E. Trowbridge, M. A. Lambdin, and W. R. Dunne. 2008. Prince William Sound registration area E groundfish management report, 1996–2005. Alaska Department of Fish and Game, Fishery Management Report No. 08-50, Anchorage."
USA,,,2008,6,ADFG,Fishery Management Report,Commercial,,,,"Barnhart, J. P., N. H. Sagalkin, G. E. Rosenkranz, R. S. Berceli, J. P. Stratman, and C.E. Trowbridge. 2008. Annual Management Report for the commercial weathervane scallop fisheries in Alaska, 2005/06. Alaska Department of Fish and Game, Fishery Management Report No. 08-01, Anchorage."
USA,,,2008,5,ADFG,Fishery Data Series,Sport Fish,,,,"Tydingco, T. A., R. E. Chadwick, S. Reifenstuhl, T. Suminski, and D. Reed. 2008. Stock assessment of Salmon Lake coho salmon, 2004–2005. Alaska Department of Fish and Game, Fishery Data Series No.08-27, Anchorage."
USA,,,2008,1,ADFG,Fishery Data Series,Sport Fish,,,,"Savereide, J. W. 2008. Spawning locations of coho salmon in the Upper Copper River drainage, 2006. Alaska Department of Fish and Game, Fishery Data Series No. 08-25, Anchorage."
USA,,,2008,1,ADFG,Fishery Data Series,Sport Fish,,,,"Savereide, J. W. 2008. Relative abundance, migratory timing, and overwintering and spawning distribution of steelhead in the Copper River Drainage. Alaska Department of Fish and Game, Fishery Data Series No. 08-56, Anchorage. "
USA,,,2008,5,ADFG,Fishery Data Series,Sport Fish,,,,"Richards, P. J., K. A. Pahlke, J. A. DerHovanisian, J. L. Weller and P. Etherton. 2008. Abundance and distribution of the Chinook salmon escapement on the Stikine River in 2005, and production of fish from brood year 1998. Alaska Department of Fish and Game, Fishery Data Series No. 08-33 Anchorage."
USA,,,2008,3,ADFG,Fishery Data Series,Sport Fish,,,,"Piazza, K. S., G. K. Chen, and R. Mullen. 2008. Assessment of adult steelhead populations on Prince of Wales Island, Alaska: Harris River and Big Ratz Creek, 2005. Alaska Department of Fish and Game, Fishery Data Series No. 08-46, Anchorage."
USA,,,2008,1,ADFG,Fishery Data Series,Sport Fish,,,,"Pahlke, K. A. 2008. Escapements of Chinook salmon in Southeast Alaska and transboundary rivers in 2006. Alaska Department of Fish and Game, Fishery Data Series No. 08-20, Anchorage."
USA,,,2008,1,ADFG,Fishery Data Series,Sport Fish,,,,"McCurdy, S. J. 2008. Production of coho salmon from the 2005 smolt emigration from Chuck Creek in Southeast Alaska. Alaska Department of Fish and Game, Fishery Data Series No. 08-04, Anchorage."
USA,,,2008,1,ADFG,Fishery Data Series,Sport Fish,,,,"Massengill, R. 2008. Assessment of coho salmon from the Kenai River, Alaska, 2006. Alaska Department of Fish and Game, Fishery Data Series No. 08-21, Anchorage."
USA,,,2008,2,ADFG,Fishery Data Series,Sport Fish,,,,"Love, D. C., and R. D. Harding. 2008. Steelhead trout production studies at Sitkoh Creek, Alaska, 2003–2004. Alaska Department of Fish and Game, Fishery Data Series No. 08-44, Anchorage."
USA,,,2008,2,ADFG,Fishery Data Series,Sport Fish,,,,"Loopstra, D., and P. A. Hansen. 2008. Induction of triploidy in rainbow trout (Oncorhynchus mykiss) using hydrostatic pressure. Alaska Department of Fish and Game, Fishery Data Series No. 08-22, Anchorage."
USA,,,2008,2,ADFG,Fishery Data Series,Sport Fish,,,,"Loopstra, D., and P. A. Hansen. 2008. Induction of triploidy in Chinook salmon (Oncorhynchus tshawytscha) using hydrostatic pressure. Alaska Department of Fish and Game, Fishery Data Series No. 08-23, Anchorage."
USA,,,2008,2,ADFG,Fishery Data Series,Sport Fish,,,,"Loopstra, D., and P. A. Hansen. 2008. Coho and Chinook salmon smolt releases into Cook Inlet, Prince William Sound, and Resurrection Bay, Alaska, 2006. Alaska Department of Fish and Game, Fishery Data Series No. 08-36, Anchorage."
USA,,,2008,2,ADFG,Fishery Data Series,Sport Fish,,,,"Loopstra, D. and P. A. Hansen. 2008. Coho and Chinook salmon smolt releases into Cook Inlet, Prince William Sound, and Resurrection Bay, Alaska, 2005. Alaska Department of Fish and Game, Fishery Data Series No. 08-45, Anchorage. "
USA,,,2008,3,ADFG,Fishery Data Series,Sport Fish,,,,"Kerkvliet, C. M., D. L. Burwen, and R. N. Begich. 2008. Anchor River 2003 and 2004 Chinook salmon and 2004 coho salmon escapement. Alaska Department of Fish and Game, Fishery Data Series 08-06, Anchorage."
USA,,,2008,1,ADFG,Fishery Data Series,Sport Fish,,,,"Kerkvliet, C. M. 2008. Ninilchik River Chinook salmon assessment, 2004. Alaska Department of Fish and Game, Fishery Data Series No. 08-07, Anchorage."
USA,,,2008,1,ADFG,Fishery Data Series,Sport Fish,,,,"Johnson, R. E. 2008. Situk River Chinook and sockeye salmon sport harvest estimates, 2004, 2005, 2006, and 2007. Alaska Department of Fish and Game, Fishery Data Series No. 08-12, Anchorage."
